id,name,ima_formula,groupid,entrytype_text,colour,hmin,hmax,lustre,csystem,shortcode_ima,url
10654,Tedhadleyite,"Hg<sup>2+</sup>Hg<sup>1+</sup><sub>10</sub>O<sub>4</sub>I<sub>2</sub>(Cl,Br)<sub>2</sub>",0,mineral,Dark red - black,0.0,0.0,Adamantine to submetallic,Triclinic,Ted,https://www.mindat.org/min-10654.html
10655,Megakalsilite,KAlSiO<sub>4</sub>,0,mineral,Colourless,6.0,6.0,Vitreous,Hexagonal,Mks,https://www.mindat.org/min-10655.html
10660,Palladinite,PdO,0,mineral,,0.0,0.0,,Tetragonal,Pdn,https://www.mindat.org/min-10660.html
10734,Rinmanite,Mg<sub>2</sub>Fe<sub>4</sub>Zn<sub>2</sub>Sb<sub>2</sub>O<sub>14</sub>(OH)<sub>2</sub>,471246,mineral,"Black, (translucent dark red)",6.0,7.0,Submetallic,Hexagonal,Rnm,https://www.mindat.org/min-10734.html
10743,Laflammeite,Pd<sub>3</sub>Pb<sub>2</sub>S<sub>2</sub>,0,mineral,Cream-colored with a brownish tint,3.5,3.5,,Monoclinic,Lfl,https://www.mindat.org/min-10743.html
10796,Ominelite,Fe<sup>2+</sup>Al<sub>3</sub>O<sub>2</sub>(BO<sub>3</sub>)(SiO<sub>4</sub>),0,mineral,Blue,7.0,7.0,,Orthorhombic,Omi,https://www.mindat.org/min-10796.html
10798,Mottanaite-(Ce),Ca<sub>4</sub>Ce<sub>2</sub>Al(Be<sub>1.5</sub>&#9723;<sub>0.5</sub>)<sub>E2</sub>[B<sub>4</sub>Si<sub>4</sub>O<sub>22</sub>]O<sub>2</sub>,29214,mineral,Brown,0.0,0.0,vitreous,Monoclinic,Mot-Ce,https://www.mindat.org/min-10798.html
10799,Ciprianiite,Ca<sub>4</sub>(ThCa)Al(Be<sub>0.5</sub>&#9723;<sub>1.5</sub>)<sub>E2</sub>[B<sub>4</sub>Si<sub>4</sub>O<sub>22</sub>](OH)<sub>2</sub>,29214,mineral,Brown,0.0,0.0,Vitreous,Monoclinic,Cip,https://www.mindat.org/min-10799.html
10804,Kleberite,Fe<sup>3+</sup>Ti<sub>6</sub>O<sub>11</sub>(OH)<sub>5</sub>,0,mineral,"Red-brown, orange, brown",0.0,0.0,,Monoclinic,Kbr,https://www.mindat.org/min-10804.html
10810,Zaccagnaite,Zn<sub>4</sub>Al<sub>2</sub>(OH)<sub>12</sub>(CO<sub>3</sub>) &middot; 3H<sub>2</sub>O,43291,mineral,White to pale yellow,0.0,0.0,Subvitreous,Hexagonal,Zac,https://www.mindat.org/min-10810.html
10811,Zincowoodwardite,"(Zn<sub>1-x</sub>Al<sub>x</sub>)(SO<sub>4</sub>)<sub>x/2</sub>(OH)<sub>2</sub> &middot; nH<sub>2</sub>O (x < 0.5, n < 3x/2)",42543,mineral,Pale bluish to bluish-white,1.0,1.0,Waxy,Trigonal,Zwwd,https://www.mindat.org/min-10811.html
10812,Natroglaucocerinite,Zn<sub>6</sub>Al<sub>3</sub>(OH)<sub>18</sub>[Na(H<sub>2</sub>O)<sub>6</sub>](SO<sub>4</sub>)<sub>2</sub> &middot; 6H<sub>2</sub>O,43295,mineral,(not reported),0.0,0.0,(not reported),Hexagonal,Ngc,https://www.mindat.org/min-10812.html
10814,Kristiansenite,Ca<sub>4</sub>Sc<sub>2</sub>Sn<sub>2</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>(Si<sub>2</sub>O<sub>6</sub>OH)<sub>2</sub>,55753,mineral,"Colorless, white, or slightly yellowish",5.5,6.0,,Triclinic,Kse,https://www.mindat.org/min-10814.html
10918,Paceite,CaCu(CH<sub>3</sub>COO)<sub>4</sub> &middot; 6H<sub>2</sub>O,0,mineral,Dark Blue,1.5,1.5,vitreous,Tetragonal,Pac,https://www.mindat.org/min-10918.html
10919,Hoganite,Cu(CH<sub>3</sub>COO)<sub>2</sub> &middot; H<sub>2</sub>O,0,mineral,Bluish green,1.5,1.5,vitreous,Monoclinic,Hgn,https://www.mindat.org/min-10919.html
10934,Nikischerite,Fe<sup>2+</sup><sub>6</sub>Al<sub>3</sub>(OH)<sub>18</sub>[Na(H<sub>2</sub>O)<sub>6</sub>](SO<sub>4</sub>)<sub>2</sub> &middot; 6H<sub>2</sub>O,43295,mineral,"Dark green, brownish",2.0,2.0,pearly,Trigonal,Nik,https://www.mindat.org/min-10934.html
10966,Oxy-dravite,Na(Al<sub>2</sub>Mg)(Al<sub>5</sub>Mg)(Si<sub>6</sub>O<sub>18</sub>)(BO<sub>3</sub>)<sub>3</sub>(OH)<sub>3</sub>O,4003,mineral,"Brown, brown-black, red-black",7.0,7.0,,Trigonal,Odrv,https://www.mindat.org/min-10966.html
10994,Pararsenolamprite,As,0,mineral,grey,2.0,2.5,metallic,Orthorhombic,Pasl,https://www.mindat.org/min-10994.html
10995,Baumstarkite,Ag<sub>3</sub>Sb<sub>3</sub>S<sub>6</sub>,0,mineral,Greyish black to black,2.5,2.5,metallic,Triclinic,Bum,https://www.mindat.org/min-10995.html
10997,Oswaldpeetersite,(UO<sub>2</sub>)<sub>2</sub>(CO<sub>3</sub>)(OH)<sub>2</sub> &middot; 4H<sub>2</sub>O,0,mineral,Canary yellow,2.0,3.0,Vitreous,Monoclinic,Osw,https://www.mindat.org/min-10997.html
10999,Felbertalite,Cu<sub>2</sub>Pb<sub>6</sub>Bi<sub>8</sub>S<sub>19</sub>,0,mineral,Greyish white,3.5,4.0,,Monoclinic,Fbt,https://www.mindat.org/min-10999.html
11000,Ronneburgite,K<sub>2</sub>MnV<sub>4</sub>O<sub>12</sub>,0,mineral,Reddish brown,3.0,3.0,Adamantine,Monoclinic,Rbu,https://www.mindat.org/min-11000.html
11001,Brinrobertsite,"(Na,K,Ca)<sub>0.3</sub>(Al,Fe,Mg)<sub>4</sub>(Si,Al)<sub>8</sub>O<sub>20</sub>(OH)<sub>4</sub> &middot; 3.5H<sub>2</sub>O",0,mineral,Colourless,1.0,1.0,earthy,Monoclinic,Brb,https://www.mindat.org/min-11001.html
11002,Bushmakinite,Pb<sub>2</sub>Al(PO<sub>4</sub>)(VO<sub>4</sub>)(OH),29263,mineral,Bright yellow,3.0,3.5,vitreous,Monoclinic,Bmk,https://www.mindat.org/min-11002.html
11003,Lanmuchangite,TlAl(SO<sub>4</sub>)<sub>2</sub> &middot; 12H<sub>2</sub>O,152,mineral,"pale yellow, white",3.0,3.5,vitreous,Isometric,Lmh,https://www.mindat.org/min-11003.html
11004,Nickellotharmeyerite,CaNi<sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub> &middot; 2H<sub>2</sub>O,9265,mineral,"brown, red-brown, yellow",4.5,4.5,Subadamantine,Monoclinic,Nlmy,https://www.mindat.org/min-11004.html
11005,Natrolemoynite,Na<sub>4</sub>Zr<sub>2</sub>Si<sub>10</sub>O<sub>26</sub> &middot; 9H<sub>2</sub>O,0,mineral,colorless to white (occasionally with a slightly pink to red tinge),3.0,3.0,Vitreous to subadamantine,Monoclinic,Nlm,https://www.mindat.org/min-11005.html
11006,Ondrušite,CaCu<sub>4</sub>(AsO<sub>4</sub>)<sub>2</sub>(AsO<sub>3</sub>OH)<sub>2</sub> &middot; 10H<sub>2</sub>O,46453,mineral,"white, whitish green, grey-green, apple-green ",2.0,3.0,,Triclinic,Ond,https://www.mindat.org/min-11006.html
11007,Orthominasragrite,V<sup>4+</sup>O(SO<sub>4</sub>) &middot; 5H<sub>2</sub>O,40542,mineral,Blue,1.0,1.0,Vitreous,Orthorhombic,Omrg,https://www.mindat.org/min-11007.html
11008,Allabogdanite,"(Fe,Ni)<sub>2</sub>P",56001,mineral,Light straw-yellow,5.0,6.0,Bright metallic,Orthorhombic,Abg,https://www.mindat.org/min-11008.html
11010,Lukrahnite,"CaCuFe<sup>3+</sup>(AsO<sub>4</sub>)<sub>2</sub>(OH,H<sub>2</sub>O)<sub>2</sub>",9265,mineral,yellow,5.0,5.0,Subadamantine,Triclinic,Lkr,https://www.mindat.org/min-11010.html
11011,Neustädtelite,"Bi<sub>2</sub>Fe<sup>3+</sup>(Fe<sup>3+</sup>,Co)<sub>2</sub>(O,OH)<sub>4</sub>(AsO<sub>4</sub>)<sub>2</sub>",0,mineral,"Brown, brown-red, black",4.5,4.5,Adamantine,Triclinic,Neu,https://www.mindat.org/min-11011.html
11012,Rémondite-(La),"Na<sub>3</sub>(La,Ca,Na)<sub>3</sub>(CO<sub>3</sub>)<sub>5</sub>",53629,mineral,Bright yellow orange,3.0,3.0,,Monoclinic,Rém-La,https://www.mindat.org/min-11012.html
11013,Tsepinite-Na,"(Na,H<sub>3</sub>O,K,Sr,Ba,&#9723;)<sub>2</sub>(Ti,Nb)<sub>2</sub>(Si<sub>4</sub>O<sub>12</sub>)(OH,O)<sub>2</sub> &middot; 3H<sub>2</sub>O",46928,mineral,"White, colourless, light brown",5.0,5.0,Vitreous,Monoclinic,Tsp-Na,https://www.mindat.org/min-11013.html
11015,Cobaltneustädtelite,"Bi<sub>2</sub>Fe<sup>3+</sup>(Co,Fe<sup>3+</sup>)(AsO<sub>4</sub>)<sub>2</sub>(O,OH)<sub>4</sub>",0,mineral,"Brown, red-brown",4.5,4.5,adamantine,Triclinic,Cneu,https://www.mindat.org/min-11015.html
11028,Sicherite,"TlAg<sub>2</sub>(As,Sb)<sub>3</sub>S<sub>6</sub>",0,mineral,"Dark gray, black",3.0,3.0,Metallic,Orthorhombic,Sic,https://www.mindat.org/min-11028.html
11029,Feklichevite,"Na<sub>11</sub>Ca<sub>9</sub>(Fe<sup>3+</sup>,Fe<sup>2+</sup>)<sub>2</sub>Zr<sub>3</sub>Nb(Si<sub>25</sub>O<sub>73</sub>)(OH,H<sub>2</sub>O,Cl,O)<sub>5</sub>",11021,mineral,Dark brown,5.5,5.5,Vitreous.,Trigonal,Fek,https://www.mindat.org/min-11029.html
11032,Gladiusite,Fe<sup>3+</sup><sub>2</sub>Fe<sup>2+</sup><sub>4</sub>(PO<sub>4</sub>)(OH)<sub>11</sub> &middot; H<sub>2</sub>O,0,mineral,"Dark green, almost black; red-brown, brownish",4.0,4.5,vitreous,Monoclinic,Gds,https://www.mindat.org/min-11032.html
11033,Symesite,Pb<sub>10</sub>(SO<sub>4</sub>)O<sub>7</sub>Cl<sub>4</sub> &middot; H<sub>2</sub>O,39495,mineral,Pink,4.0,4.0,Vitreous,Triclinic,Sy,https://www.mindat.org/min-11033.html
11090,Turtmannite,Mn<sub>25</sub>O<sub>5</sub>(VO<sub>4</sub>)<sub>3</sub>(SiO<sub>4</sub>)<sub>3</sub>(OH)<sub>20</sub>,52719,mineral,Light yellow,0.0,0.0,,Trigonal,Tt,https://www.mindat.org/min-11090.html
11109,Pizgrischite,"(Cu,Fe)Cu<sub>14</sub>PbBi<sub>17</sub>S<sub>34</sub>",0,mineral,Lead grey,3.0,3.5,Metallic,Monoclinic,Piz,https://www.mindat.org/min-11109.html
11112,Tischendorfite,Pd<sub>8</sub>Hg<sub>3</sub>Se<sub>9</sub>,0,mineral,Silver-grey,0.0,0.0,metallic,Orthorhombic,Tdf,https://www.mindat.org/min-11112.html
11113,Cobaltarthurite,CoFe<sup>3+</sup><sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub> &middot; 4H<sub>2</sub>O,29272,mineral,Yellowish brown to straw yellow,3.5,4.0,vitreous to silky,Monoclinic,Caru,https://www.mindat.org/min-11113.html
11114,Ferrohögbomite-2N2S,"(Fe,Mg,Zn,Al)<sub>3</sub>(Al,Ti,Fe)<sub>8</sub>O<sub>15</sub>(OH)",56066,mineral,Reddish brown to brownish black,6.0,7.0,adamantine,Hexagonal,Fhög-2N2S,https://www.mindat.org/min-11114.html
11118,Tweddillite,CaSr(Mn<sup>3+</sup><sub>2</sub>Al)[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>]O(OH),46234,mineral,Deep red,6.0,7.0,vitreous,Monoclinic,Twe,https://www.mindat.org/min-11118.html
11128,Sewardite,CaFe<sup>3+</sup><sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub>,46587,mineral,Dark red to light orange,3.5,3.5,Vitreous,Orthorhombic,Sew,https://www.mindat.org/min-11128.html
11132,Radovanite,Cu<sub>2</sub>Fe<sup>3+</sup>[As<sup>5+</sup>O<sub>4</sub>][As<sup>3+</sup>O<sub>2</sub>(OH)]<sub>2</sub> &middot; H<sub>2</sub>O,0,mineral,Pistachio green,0.0,0.0,glassy,Orthorhombic,Rdv,https://www.mindat.org/min-11132.html
11157,Burnsite,KCdCu<sub>7</sub>O<sub>2</sub>(SeO<sub>3</sub>)<sub>2</sub>Cl<sub>9</sub>,0,mineral,Dark red,1.0,1.5,adamantine,Hexagonal,Bur,https://www.mindat.org/min-11157.html
11158,Matsubaraite,Sr<sub>4</sub>Ti<sub>5</sub>O<sub>8</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>,51418,mineral,Gray with a blue tint,5.0,6.0,adamantine,Monoclinic,Mbr,https://www.mindat.org/min-11158.html
11159,Karupmøllerite-Ca,"(Na,Ca,K)<sub>2</sub>Ca(Nb,Ti)<sub>4</sub>(Si<sub>4</sub>O<sub>12</sub>)<sub>2</sub>(O,OH)<sub>4</sub> &middot; 7H<sub>2</sub>O",46933,mineral,Grey-white to reddish-white,5.0,5.0,vitreous,Monoclinic,Kmø-Ca,https://www.mindat.org/min-11159.html
11186,Buryatite,"Ca<sub>3</sub>(Si,Fe<sup>3+</sup>,Al)(SO<sub>4</sub>)B(OH)<sub>4</sub>(OH,O)<sub>6</sub> &middot; 12H<sub>2</sub>O",29289,mineral,Light gray with lilac tint,2.5,2.5,dull,Trigonal,Buy,https://www.mindat.org/min-11186.html
11187,Bussenite,"Ba<sub>4</sub>(Na,&#9723;)<sub>2</sub>(Fe<sup>2+</sup>,Na)<sub>2</sub>Ti<sub>2</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>(CO<sub>3</sub>)<sub>2</sub>O<sub>2</sub>(OH)<sub>2</sub>(H<sub>2</sub>O)<sub>2</sub>F<sub>2</sub>",50369,mineral,yellow-brown,4.0,4.0,vitreous,Triclinic,Bus,https://www.mindat.org/min-11187.html
11188,Cronusite,Ca<sub>0.2</sub>CrS<sub>2</sub> &middot; 2H<sub>2</sub>O,0,mineral,Black,1.5,1.5,Submetallic,Trigonal,Cnu,https://www.mindat.org/min-11188.html
11206,Manganlotharmeyerite,CaMn<sup>3+</sup><sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub>,9265,mineral,Brown-red to dark reddish orange,3.0,3.0,,Monoclinic,Mlmy,https://www.mindat.org/min-11206.html
11208,Ferronordite-(La),Na<sub>3</sub>SrLaFe<sup>2+</sup>Si<sub>6</sub>O<sub>17</sub>,29317,mineral,Colorless to pale brown,5.0,5.0,Vitreous to greasy,Orthorhombic,Fnor-La,https://www.mindat.org/min-11208.html
11209,Galgenbergite-(Ce),CaCe<sub>2</sub>(CO<sub>3</sub>)<sub>4</sub> &middot; H<sub>2</sub>O,0,mineral,"white, colourless",2.0,3.0,Vitreous,Triclinic,Ggb-Ce,https://www.mindat.org/min-11209.html
11215,Whelanite,Cu<sub>2</sub>Ca<sub>6</sub>[Si<sub>6</sub>O<sub>17</sub>(OH)](CO<sub>3</sub>)(OH)<sub>3</sub>(H<sub>2</sub>O)<sub>2</sub>,0,mineral,"Pale blue, greenish blue",2.5,2.5,,Orthorhombic,Wla,https://www.mindat.org/min-11215.html
11216,Dickthomssenite,MgV<sub>2</sub>O<sub>6</sub> &middot; 7H<sub>2</sub>O,0,mineral,Light golden brown,2.5,2.5,,Monoclinic,Dth,https://www.mindat.org/min-11216.html
11332,Magnioursilite,Mg<sub>4</sub>(UO<sub>2</sub>)<sub>4</sub>(Si<sub>2</sub>O<sub>5</sub>)<sub>5</sub>(OH)<sub>6</sub> &middot; 20H<sub>2</sub>O,0,mineral,Lemon-yellow,3.0,0.0,,,Mau,https://www.mindat.org/min-11332.html
11337,Sphaerobertrandite,Be<sub>3</sub>(SiO<sub>4</sub>)(OH)<sub>2</sub>,0,mineral,"Colourless, white, yellow, brownish, greyish, beige.",5.0,5.0,,Monoclinic,Sbtd,https://www.mindat.org/min-11337.html
11338,Bobkingite,Cu<sub>5</sub>Cl<sub>2</sub>(OH)<sub>8</sub> &middot; 2H<sub>2</sub>O,0,mineral,Soft pale blue,3.0,3.0,,Monoclinic,Bkg,https://www.mindat.org/min-11338.html
11345,Quatrandorite,AgPbSb<sub>3</sub>S<sub>6</sub>,47733,mineral,grey,0.0,0.0,,Monoclinic,Ado IV,https://www.mindat.org/min-11345.html
11356,Greifensteinite,Ca<sub>2</sub>Be<sub>4</sub>Fe<sup>2+</sup><sub>5</sub>(PO<sub>4</sub>)<sub>6</sub>(OH)<sub>4</sub> &middot; 6H<sub>2</sub>O,39378,mineral,Dark olive-green,4.5,4.5,,Monoclinic,Gfs,https://www.mindat.org/min-11356.html
11360,Calcioursilite,Ca<sub>4</sub>(UO<sub>2</sub>)<sub>4</sub>(Si<sub>2</sub>O<sub>5</sub>)<sub>5</sub>(OH)<sub>6</sub> &middot; 15H<sub>2</sub>O,0,mineral,Lemon yellow,0.0,0.0,,Orthorhombic,Caur,https://www.mindat.org/min-11360.html
11378,Schneebergite,BiCo<sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH) &middot; H<sub>2</sub>O,9265,mineral,"beige-white to yellowish brown, brown",4.0,4.5,,Monoclinic,Snb,https://www.mindat.org/min-11378.html
11379,Nickelschneebergite,BiNi<sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH) &middot; H<sub>2</sub>O,9265,mineral,light brown to greenish brown,4.0,4.5,,Monoclinic,Nsnb,https://www.mindat.org/min-11379.html
11383,Graulichite-(Ce),CeFe<sup>3+</sup><sub>3</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH)<sub>6</sub>,43765,mineral,Light-green to brownish,0.0,0.0,,Trigonal,Grl-Ce,https://www.mindat.org/min-11383.html
11424,Labuntsovite-Mg,Na<sub>4</sub>K<sub>4</sub>Mg<sub>2</sub>Ti<sub>8</sub>O<sub>4</sub>(Si<sub>4</sub>O<sub>12</sub>)<sub>4</sub>(OH)<sub>4</sub> &middot; 10-12H<sub>2</sub>O,46932,mineral,"Colorless to white, rarely yellowish, pink, or light orange",5.0,5.0,,Monoclinic,Lab-Mg,https://www.mindat.org/min-11424.html
11425,Labuntsovite-Fe,Na<sub>4</sub>K<sub>4</sub>Fe<sup>2+</sup><sub>2</sub>Ti<sub>8</sub>O<sub>4</sub>(Si<sub>4</sub>O<sub>12</sub>)<sub>4</sub>(OH)<sub>4</sub> &middot; 10-12H<sub>2</sub>O,46932,mineral,Orange,5.0,5.0,,Monoclinic,Lab-Fe,https://www.mindat.org/min-11425.html
11432,Novgorodovaite,Ca<sub>2</sub>(C<sub>2</sub>O<sub>4</sub>)Cl<sub>2</sub> &middot; 2H<sub>2</sub>O,0,mineral,colourless,2.5,2.5,,Monoclinic,Nov,https://www.mindat.org/min-11432.html
11433,Ferriallanite-(Ce),CaCe(Fe<sup>3+</sup>AlFe<sup>2+</sup>)[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>]O(OH),46220,mineral,black,6.0,6.0,,Monoclinic,Faln-Ce,https://www.mindat.org/min-11433.html
11434,Potassic-ferri-leakeite,KNa<sub>2</sub>(Mg<sub>2</sub>Fe<sup>3+</sup><sub>2</sub>Li)Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>,43507,mineral,Reddish brown,5.0,5.0,,Monoclinic,Pflk,https://www.mindat.org/min-11434.html
11435,Shirokshinite,K(Mg<sub>2</sub>Na)Si<sub>4</sub>O<sub>10</sub>F<sub>2</sub>,53393,mineral,Colourless to pale gray,2.5,2.5,,Monoclinic,Shk,https://www.mindat.org/min-11435.html
11436,Santabarbaraite,Fe<sup>3+</sup><sub>3</sub>(PO<sub>4</sub>)<sub>2</sub>(OH)<sub>3</sub> &middot; 5H<sub>2</sub>O,0,mineral,"Orange, orange brown, yellowish-brown",0.0,0.0,,Amorphous,Sbb,https://www.mindat.org/min-11436.html
11437,Litvinskite,Na<sub>3</sub>ZrSi<sub>6</sub>O<sub>13</sub>(OH)<sub>5</sub>,52601,mineral,Dark cherry-red to reddish-brown,5.0,5.0,,Monoclinic,Ltv,https://www.mindat.org/min-11437.html
11438,Monazite-(Sm),Sm(PO<sub>4</sub>),2750,mineral,White to yellow,0.0,0.0,,Monoclinic,Mnz-Sm,https://www.mindat.org/min-11438.html
11439,Nabesite,Na<sub>2</sub>BeSi<sub>4</sub>O<sub>10</sub> &middot; 4H<sub>2</sub>O,4395,mineral,Colourless to white,5.0,6.0,,Orthorhombic,Nbs,https://www.mindat.org/min-11439.html
11440,Lemmleinite-Ba,"Na<sub>4</sub>K<sub>4</sub>Ba<sub>2+x</sub>Ti<sub>8</sub>(Si<sub>4</sub>O<sub>12</sub>)<sub>4</sub>(OH,O)<sub>8</sub> &middot; 8H<sub>2</sub>O",46931,mineral,"Orange, reddish-brown, brownish, yellowish, nearly colourless",5.5,5.5,,Monoclinic,Lem-Ba,https://www.mindat.org/min-11440.html
11444,Zincohögbomite-2N6S,"(Zn,Al)<sub>7</sub>(Al,Fe<sup>3+</sup>,Ti,Mg)<sub>16</sub>O<sub>31</sub>(OH)",56067,mineral,Orange,6.0,7.0,,Hexagonal,Zhög-2N6S,https://www.mindat.org/min-11444.html
11445,Magnesionigerite-6N6S,"(Mg,Al,Zn)<sub>3</sub>(Al,Sn,Fe)<sub>8</sub>O<sub>15</sub>(OH)",56069,mineral,,0.0,0.0,,Trigonal,Mgng-6N6S,https://www.mindat.org/min-11445.html
11446,Magnesionigerite-2N1S,"(Mg,Al,Zn)<sub>2</sub>(Al,Sn)<sub>6</sub>O<sub>11</sub>(OH)",56069,mineral,"Light yellowish brown to light yellow, colorless",8.0,8.0,,Trigonal,Mgng-2N1S,https://www.mindat.org/min-11446.html
11447,Magnesiohögbomite-6N6S,"(Mg,Al,Fe)<sub>3</sub>(Al,Ti)<sub>8</sub>O<sub>15</sub>(OH)",0,mineral,,0.0,0.0,,Trigonal,Mhög-6N6S,https://www.mindat.org/min-11447.html
11448,Magnesiohögbomite-2N3S,"(Mg,Fe,Zn,Ti)<sub>4</sub>(Al,Fe)<sub>10</sub>O<sub>19</sub>(OH)",56065,mineral,"Yellowish, brownish, black",0.0,0.0,,Trigonal,Mhög-2N3S,https://www.mindat.org/min-11448.html
11450,Magnesiohögbomite-2N2S,"(Mg,Fe,Al,Ti)<sub>22</sub>(O,OH)<sub>32</sub>",56065,mineral,"Yellowish, brownish, black",6.5,0.0,,Hexagonal,Mhög-2N2S,https://www.mindat.org/min-11450.html
11451,Ferronigerite-6N6S,"(Al,Fe,Zn)<sub>3</sub>(Al,Sn,Fe)<sub>8</sub>O<sub>15</sub>(OH)",56068,mineral,"Brown, black",0.0,0.0,,Trigonal,Fng-6N6S,https://www.mindat.org/min-11451.html
11453,Zinconigerite-2N1S,ZnSn<sub>2</sub>Al<sub>12</sub>O<sub>22</sub>(OH)<sub>2</sub>,56070,mineral,,0.0,0.0,,Trigonal,Zng-2N1S ,https://www.mindat.org/min-11453.html
11454,Zinconigerite-6N6S,Zn<sub>3</sub>Sn<sub>2</sub>Al<sub>16</sub>O<sub>30</sub>(OH)<sub>2</sub>,56070,mineral,,0.0,0.0,,Trigonal,Zng-6N6S ,https://www.mindat.org/min-11454.html
11455,Bobjonesite,V<sup>4+</sup>O(SO<sub>4</sub>) &middot; 3H<sub>2</sub>O,0,mineral,"pale blue, blue-green",1.0,1.0,,Monoclinic,Bjon,https://www.mindat.org/min-11455.html
11456,Cattiite,Mg<sub>3</sub>(PO<sub>4</sub>)<sub>2</sub> &middot; 22H<sub>2</sub>O,0,mineral,Colourless,2.0,2.0,,Triclinic,Ctt,https://www.mindat.org/min-11456.html
11458,Gjerdingenite-Fe,"K<sub>2</sub>Fe(Nb,Ti)<sub>4</sub>(Si<sub>4</sub>O<sub>12</sub>)<sub>2</sub>(O,OH)<sub>4</sub> &middot; 6H<sub>2</sub>O",46933,mineral, pale yellow to orange yellow or brownish yellow,5.0,5.0,,Monoclinic,Gje-Fe,https://www.mindat.org/min-11458.html
11460,Niigataite,CaSrAl<sub>3</sub>[Si<sub>2</sub>O<sub>7</sub>][SiO<sub>4</sub>]O(OH),46234,mineral,Pale grey to yellowish green,5.0,5.5,,Monoclinic,Nii,https://www.mindat.org/min-11460.html
11461,Watatsumiite,LiNa<sub>2</sub>KMn<sub>2</sub>V<sub>2</sub>Si<sub>8</sub>O<sub>24</sub>,39911,mineral,"Peridot-green, yellow-green",5.5,6.0,,Monoclinic,Wts,https://www.mindat.org/min-11461.html
11464,Percleveite-(Ce),Ce<sub>2</sub>Si<sub>2</sub>O<sub>7</sub>,0,mineral,"yellowish grey, white",6.0,6.0,,Tetragonal,Pcv-Ce,https://www.mindat.org/min-11464.html
11465,Tantalite-(Mg),MgTa<sub>2</sub>O<sub>6</sub>,41586,mineral,Black,5.5,5.5,,Orthorhombic,Ttl-Mg,https://www.mindat.org/min-11465.html
11466,Shirozulite,KMn<sup>2+</sup><sub>3</sub>(Si<sub>3</sub>Al)O<sub>10</sub>(OH)<sub>2</sub>,53393,mineral,Dark reddish brown,3.0,3.0,,Monoclinic,Szu,https://www.mindat.org/min-11466.html
11467,Reidite,Zr(SiO<sub>4</sub>),39501,mineral,Colourless,7.5,7.5,,Tetragonal,Rei,https://www.mindat.org/min-11467.html
11475,Manganvesuvianite,Ca<sub>19</sub>Mn<sup>3+</sup>Al<sub>10</sub>Mg<sub>2</sub>(SiO<sub>4</sub>)<sub>10</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>4</sub>O(OH)<sub>9</sub>,32107,mineral,"Deep red-brown, red, nearly black",6.0,7.0,,Tetragonal,Mnves,https://www.mindat.org/min-11475.html
11476,Kanonerovite,Na<sub>3</sub>MnP<sub>3</sub>O<sub>10</sub> &middot; 12H<sub>2</sub>O,0,mineral,Colourless,2.5,3.0,,Monoclinic,Knr,https://www.mindat.org/min-11476.html
11477,Proto-anthophyllite,&#9723;Mg<sub>2</sub>Mg<sub>5</sub>Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>,43520,mineral,colourless to white,6.0,6.0,,Orthorhombic,Path,https://www.mindat.org/min-11477.html
11479,Fluoro-nybøite,NaNa<sub>2</sub>(Mg<sub>3</sub>Al<sub>2</sub>)(Si<sub>7</sub>Al)O<sub>22</sub>F<sub>2</sub>,43501,mineral,Bluish grey,6.0,6.0,,Monoclinic,Fnyb,https://www.mindat.org/min-11479.html
11481,Tsumgallite,GaO(OH),39566,mineral,Pale greenish yellow to beige,1.0,2.0,,Orthorhombic,Tgl,https://www.mindat.org/min-11481.html
11511,Guanacoite,Cu<sub>2</sub>Mg<sub>3</sub>(OH)<sub>4</sub>(AsO<sub>4</sub>)<sub>2</sub> &middot; 4H<sub>2</sub>O,471655,mineral,Blue to pale blue,3.0,3.0,,Monoclinic,Gnc,https://www.mindat.org/min-11511.html
11514,Holfertite,(UO<sub>2</sub>)<sub>1.75</sub>Ca<sub>0.25</sub>TiO<sub>4</sub> &middot; 3H<sub>2</sub>O,0,mineral,Canary yellow to orange yellow,4.0,4.0,,Trigonal,Hlf,https://www.mindat.org/min-11514.html
11516,Ankinovichite,NiAl<sub>4</sub>(V<sup>5+</sup>O<sub>3</sub>)<sub>2</sub>(OH)<sub>12</sub> &middot; 2H<sub>2</sub>O,0,mineral,colourless to pale bluish green,2.5,3.0,,Monoclinic,Akv,https://www.mindat.org/min-11516.html
